time,o5,o12,o13
27.696151872234083,1.0039334812108929,1.0039502600390893,1.0039472033551438
27.706151872234084,1.0039336129738285,1.0039503867143844,1.0039469296144372
27.716151872234086,1.0039337709654494,1.0039504904044936,1.0039466423393018
27.726151872234087,1.0039339546681894,1.0039505711055694,1.0039463422442838
27.73615187223409,1.00393416348891,1.0039506288793978,1.0039460300832856
27.74615187223409,1.0039343967609033,1.003950663852617,1.0039457066475925
27.756151872234092,1.0039346537461096,1.003950676215756,1.003945372763786
27.766151872234094,1.003934933637538,1.0039506662220905,1.00394502929155
27.776151872234095,1.0039352355618907,1.0039506341863287,1.0039446771213738
27.786151872234097,1.0039355585823724,1.0039505804831226,1.0039443171721563
27.7961518722341,1.0039359017016836,1.003950505545417,1.0039439503887249
27.8061518722341,1.003936263865185,1.0039504098626424,1.0039435777392713
27.8161518722341,1.0039366439642214,1.0039502939787541,1.0039432002127113
27.826151872234103,1.0039370408395998,1.003950158490128,1.0039428188159796
27.836151872234105,1.003937453285205,1.00395000404332,1.0039424345712624
27.846151872234106,1.0039378800517433,1.0039498313326936,1.0039420485131811
27.856151872234108,1.003938319850607,1.0039496410979283,1.0039416616859307
27.86615187223411,1.003938771357843,1.003949434121414,1.0039412751403816
27.87615187223411,1.003939233218211,1.00394921122554,1.0039408899311606
27.886151872234112,1.0039397040493288,1.0039489732698905,1.003940507113705
27.896151872234114,1.0039401824458802,1.0039487211483504,1.0039401277413138
27.906151872234116,1.0039406669838824,1.0039484557861378,1.0039397528621923
27.916151872234117,1.003941156224994,1.003948178136764,1.0039393835165074
27.92615187223412,1.003941648720853,1.003947889178939,1.0039390207334555
27.93615187223412,1.0039421430174331,1.0039475899134265,1.0039386655283569
27.946151872234122,1.003942637659401,1.0039472813598607,1.0039383188997812
27.956151872234123,1.0039431311944667,1.003946964553534,1.0039379818267138
27.966151872234125,1.0039436221777118,1.0039466405421653,1.0039376552657708
27.976151872234126,1.003944109175881,1.0039463103826602,1.0039373401484715
27.986151872234128,1.0039445907716282,1.0039459751378703,1.0039370373785763
27.99615187223413,1.0039450655677007,1.0039456358733643,1.0039367478294978
28.00615187223413,1.003945532191053,1.0039452936542173,1.0039364723417898
28.016151872234133,1.0039459892968758,1.0039449495418318,1.0039362117207251
28.026151872234134,1.0039464355725276,1.003944604590796,1.0039359667339691
28.036151872234136,1.0039468697413607,1.0039442598457897,1.0039357381093539
28.046151872234137,1.003947290566428,1.00394391633855,1.0039355265327587
28.05615187223414,1.0039476968540617,1.0039435750848995,1.0039353326461076
28.06615187223414,1.0039480874573103,1.0039432370818504,1.0039351570454846
28.076151872234142,1.0039484612792298,1.0039429033047922,1.0039350002793748
28.086151872234144,1.003948817276013,1.003942574704766,1.0039348628470348
28.096151872234145,1.0039491544599535,1.0039422522058428,1.0039347451970042
28.106151872234147,1.0039494719022344,1.0039419367026,1.003934647725748
28.11615187223415,1.0039497687355312,1.0039416290577152,1.0039345707764504
28.12615187223415,1.0039500441564255,1.0039413300996776,1.0039345146379521
28.13615187223415,1.003950297427622,1.0039410406206217,1.0039344795438385
28.146151872234153,1.0039505278799596,1.0039407613742923,1.0039344656716813
28.156151872234155,1.0039507349142163,1.003940493074146,1.0039344731424382
28.166151872234156,1.0039509180026975,1.0039402363915926,1.0039345020200043
28.176151872234158,1.0039510766906106,1.0039399919543788,1.0039345523109284
28.18615187223416,1.0039512105972124,1.0039397603451232,1.0039346239642846
28.19615187223416,1.0039513194167369,1.0039395421000001,1.0039347168717059
28.206151872234162,1.003951402919096,1.0039393377075814,1.003934830867577
28.216151872234164,1.0039514609503501,1.003939147607829,1.0039349657293901
28.226151872234166,1.0039514934329528,1.0039389721912542,1.0039351211782526
28.236151872234167,1.003951500365763,1.0039388117982302,1.0039352968795603
