name,bus0,bus1,c_nfkm,cables,frequency,from_relation,i_th_max_a,length,length_m,num_parallel,operator,osm_name,r_ohmkm,ref,s_nom,type,voltage,wires,wkt_srid_4326,x_ohmkm,x,r,b,s_max_pu,build_year,carrier,x_pu_eff,r_pu_eff,s_nom_opt,v_nom
322,68_220kV,213,,3.0,50.0,1641734.0,,34.375,34375.0,1.0,Amprion,Pfungstadt Ost,,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.58869049603326 49.8155140579794)",,10.346874999999999,2.0625,0.00013499030933393643,0.7,0,AC,0.00021377840909090907,4.261363636363637e-05,495.366530965,220.0
323,68_220kV,213,,3.0,50.0,1641735.0,,34.375,34375.0,1.0,Amprion,Kranichstein Ost,,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.58869049603326 49.8155140579794)",,10.346874999999999,2.0625,0.00013499030933393643,0.7,0,AC,0.00021377840909090907,4.261363636363637e-05,495.366530965,220.0
324,68,245,13.7,3.0,50.0,1641756.0,2.6,20.861,20861.0,1.0,Amprion,Untermain Nord,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.98953614977701 50.0602550608281)",0.25,5.131806,0.62583,9.044073479822062e-05,0.7,0,AC,3.553882271468144e-05,4.334002770083102e-06,1711.26619788,380.0
325,245,246,13.7,3.0,50.0,1641757.0,2.6,4.447,4447.0,1.0,Amprion,Untermain Süd,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(8.98953614977701 50.0602550608281,8.95870856177306 50.0826078105489)",0.25,1.093962,0.13341,1.927951429210906e-05,0.7,0,AC,7.575914127423824e-06,9.238919667590028e-07,1711.26619788,380.0
326,68,246,13.7,3.0,50.0,1641761.0,2.6,23.705,23705.0,1.0,Amprion,Karlstein Süd,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(8.77244296019056 49.974668665137,8.95870856177306 50.0826078105489)",0.25,5.831429999999999,0.71115,0.00010277060631761754,0.7,0,AC,4.038386426592797e-05,4.924861495844875e-06,1711.26619788,380.0
327,232_220kV,247_220kV,23.0,3.0,50.0,1641774.0,2.6,73.168,73168.0,2.0,Amprion,Füssen West,0.04,,990.733061929,Al/St 240/40 2-bundle 220.0,220000.0,4.0,"SRID=4326;LINESTRING(10.0837512706734 48.268867515302,10.363384232266 47.7383368092793)",0.16,11.011784,2.19504,0.0005746601281946451,0.7,0,AC,0.00022751619834710744,4.535206611570248e-05,990.733061929,220.0
328,247,227,13.7,3.0,50.0,1641775.0,2.6,73.219,73219.0,1.0,Amprion,Vöhringen Ost,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(10.363384232266 47.7383368092793,10.0821573264928 48.2660901578788)",0.25,18.011874,2.19657,0.00031743349605440366,0.7,0,AC,0.00012473596952908587,1.5211703601108033e-05,1711.26619788,380.0
329,248,208,13.7,3.0,50.0,1659072.0,2.6,5.866,5866.0,1.0,Amprion,Stummhafen 1A,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.46150025901999 51.6146143079042,7.4035444340631 51.644449487967)",0.25,1.443036,0.17597999999999997,2.5431443858221662e-05,0.7,0,AC,9.993324099722992e-06,1.218698060941828e-06,1711.26619788,380.0
330,112,208,13.7,3.0,50.0,1659073.0,2.6,10.355,10355.0,1.0,Amprion,Mengede Süd,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.35311186939787 51.5758105020818,7.4035444340631 51.644449487967)",0.25,2.54733,0.31065,4.489304486053279e-05,0.7,0,AC,1.764078947368421e-05,2.151315789473684e-06,1711.26619788,380.0
331,167,165_220kV,11.5,3.0,50.0,1685857.0,1.3,25.186,25186.0,1.0,Amprion,Wambel West,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.52228010104186 51.5321980552231,7.70831848872651 51.6762033088437)",0.32,7.580985999999999,1.5111599999999998,9.890519071664067e-05,0.7,0,AC,0.0001566319421487603,3.122231404958677e-05,495.366530965,220.0
332,165,249,13.7,3.0,50.0,1686082.0,2.6,1.221,1221.0,1.0,Amprion,Gersteinwerk K2,0.025,,1711.26619788,Al/St 240/40 4-bundle 380.0,380000.0,4.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.71823231962748 51.6743422007117)",0.25,0.300366,0.03663,5.29352078944573e-06,0.7,0,AC,2.0800969529085874e-06,2.5367036011080335e-07,1711.26619788,380.0
333,165_220kV,250_220kV,11.5,3.0,50.0,1686885.0,1.3,0.485,485.0,1.0,Amprion,Gersteinwerk F2,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.71554341949648 51.6736430744508)",0.32,0.145985,0.029099999999999997,1.9045905462388122e-06,0.7,0,AC,3.0162190082644627e-06,6.012396694214876e-07,495.366530965,220.0
334,165_220kV,251_220kV,11.5,3.0,50.0,1686886.0,1.3,0.487,487.0,1.0,Amprion,Gersteinwerk G2,0.08,,495.366530965,Al/St 240/40 2-bundle 220.0,220000.0,2.0,"SRID=4326;LINESTRING(7.70831848872651 51.6762033088437,7.71459453349968 51.6730996381138)",0.32,0.146587,0.02922,1.912444527872787e-06,0.7,0,AC,3.0286570247933885e-06,6.037190082644628e-07,495.366530965,220.0
