time,o5,o10,o11,o12,o13
18.240000000000116,1.0005252518332464,1.0005397214698042,1.0005296794859249,1.0005276349353973,1.0005274681221326
18.250000000000117,1.0005254518165647,1.0005393979860049,1.0005297895195258,1.000527551037814,1.0005276251060966
18.26000000000012,1.0005256567510243,1.00053906126503,1.0005298987416837,1.000527471520401,1.000527785773265
18.27000000000012,1.0005258663794538,1.000538711875365,1.0005300070102292,1.0005273965901285,1.00052794983499
18.280000000000122,1.0005260804395104,1.0005383504024965,1.0005301141857765,1.0005273264444527,1.000528116996895
18.290000000000123,1.000526298664046,1.0005379774480025,1.000530220131949,1.0005272612709273,1.000528286959487
18.300000000000125,1.0005265207814764,1.000537593628623,1.0005303247155954,1.0005272012468367,1.0005284594187778
18.310000000000127,1.0005267465161543,1.0005371995753063,1.0005304278070015,1.0005271465388481,1.0005286340669093
18.320000000000128,1.0005269755887465,1.000536795932243,1.000530529280091,1.0005270973026883,1.000528810592785
18.33000000000013,1.000527207716614,1.000536383355877,1.0005306290126175,1.000527053682839,1.000528988682704
18.34000000000013,1.0005274426141932,1.0005359625139028,1.0005307268863506,1.0005270158122581,1.0005291680210011
18.350000000000133,1.00052767999338,1.0005355340842508,1.0005308227872498,1.000526983812123,1.0005293482906825
18.360000000000134,1.0005279195639152,1.0005350987540573,1.000530916605633,1.000526957791598,1.0005295291740657
18.370000000000136,1.0005281610337708,1.0005346572186244,1.0005310082363303,1.0005269378476263,1.0005297103534154
18.380000000000138,1.000528404109536,1.0005342101803711,1.0005310975788337,1.0005269240647463,1.0005298915115788
18.39000000000014,1.000528648496804,1.0005337583477758,1.0005311845374327,1.000526916514933,1.0005300723326156
18.40000000000014,1.0005288939005577,1.0005333024343135,1.000531269021343,1.0005269152574658,1.0005302525024233
18.410000000000142,1.000529140025554,1.0005328431573863,1.0005313509448226,1.00052692033882,1.0005304317093564
18.420000000000144,1.0005293865767089,1.0005323812372546,1.0005314302272796,1.0005269317925864,1.0005306096448379
18.430000000000145,1.0005296332594762,1.0005319173959624,1.0005315067933693,1.0005269496394145,1.0005307860039616
18.440000000000147,1.0005298797802287,1.000531452356266,1.0005315805730794,1.0005269738869833,1.000530960486085
18.45000000000015,1.000530125846632,1.0005309868405639,1.0005316515018075,1.0005270045299977,1.0005311327954118
18.46000000000015,1.0005303711680182,1.0005305215698284,1.0005317195204249,1.0005270415502123,1.000531302641561
18.47000000000015,1.0005306154557556,1.0005300572625448,1.000531784575333,1.000527084916478,1.000531469740123
18.480000000000153,1.0005308584236108,1.0005295946336545,1.000531846618507,1.0005271345848161,1.0005316338132044
18.490000000000155,1.0005310997881107,1.0005291343935088,1.0005319056075295,1.0005271904985202,1.0005317945899512
18.500000000000156,1.0005313392688955,1.0005286772468287,1.0005319615056154,1.0005272525882798,1.0005319518070637
18.510000000000158,1.0005315765890692,1.0005282238916806,1.000532014281624,1.000527320772332,1.0005321052092873
18.52000000000016,1.0005318114755417,1.0005277750184605,1.0005320639100628,1.0005273949566358,1.0005322545498896
18.53000000000016,1.0005320436593668,1.0005273313088938,1.000532110371078,1.0005274750350726,1.0005323995911168
